"Sensor","first10_mean","first10_sd","first10_median","first10_mad","first10_min","first10_max","first10_count","first10_rollmean3","last5_mean","last5_sd","last5_median","last5_mad","last5_min","last5_max","last5_count","last5_rollmean3","full_mean","full_sd","full_median","full_mad","full_min","full_max","full_count","full_rollmean3","within_diff_mean","within_diff_sd","within_diff_median","within_diff_mad","within_diff_min","within_diff_max","within_diff_count","within_diff_rollmean3","full_pct_nonmissing"
"2001.Sensor19",6.203,NA,6.203,0,6.203,6.203,1,NA,6.856,NA,6.856,0,6.856,6.856,1,NA,6.10439688715953,NA,6.10439688715953,0,6.10439688715953,6.10439688715953,1,NA,-0.0986031128404674,NA,-0.0986031128404674,0,-0.0986031128404674,-0.0986031128404674,1,NA,7.14285714285714
"2001.Sensor20",7.685,NA,7.685,0,7.685,7.685,1,NA,8.152,NA,8.152,0,8.152,8.152,1,NA,8.08588709677419,NA,8.08588709677419,0,8.08588709677419,8.08588709677419,1,NA,0.400887096774193,NA,0.400887096774193,0,0.400887096774193,0.400887096774193,1,NA,7.14285714285714
"2001.Sensor21",3.688,NA,3.688,0,3.688,3.688,1,NA,4.284,NA,4.284,0,4.284,4.284,1,NA,3.90765625,NA,3.90765625,0,3.90765625,3.90765625,1,NA,0.21965625,NA,0.21965625,0,0.21965625,0.21965625,1,NA,7.14285714285714
"2001.Sensor22",5.379,NA,5.379,0,5.379,5.379,1,NA,4.892,NA,4.892,0,4.892,4.892,1,NA,4.91461538461538,NA,4.91461538461538,0,4.91461538461538,4.91461538461538,1,NA,-0.464384615384615,NA,-0.464384615384615,0,-0.464384615384615,-0.464384615384615,1,NA,7.14285714285714
"2001.Sensor23",NA,NA,NA,NA,NA,NA,0,NA,10.876,NA,10.876,0,10.876,10.876,1,NA,8.164,NA,8.164,0,8.164,8.164,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.14285714285714
"2001.Sensor24",4.805,NA,4.805,0,4.805,4.805,1,NA,5.05,NA,5.05,0,5.05,5.05,1,NA,4.61665289256198,NA,4.61665289256198,0,4.61665289256198,4.61665289256198,1,NA,-0.188347107438016,NA,-0.188347107438016,0,-0.188347107438016,-0.188347107438016,1,NA,7.14285714285714
"2001.Sensor25",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2001.Sensor26",3.613,NA,3.613,0,3.613,3.613,1,NA,5.302,NA,5.302,0,5.302,5.302,1,NA,4.04445414847162,NA,4.04445414847162,0,4.04445414847162,4.04445414847162,1,NA,0.431454148471615,NA,0.431454148471615,0,0.431454148471615,0.431454148471615,1,NA,7.14285714285714
"2001.Sensor27",3.666,NA,3.666,0,3.666,3.666,1,NA,7.38,NA,7.38,0,7.38,7.38,1,NA,5.04031128404669,NA,5.04031128404669,0,5.04031128404669,5.04031128404669,1,NA,1.37431128404669,NA,1.37431128404669,0,1.37431128404669,1.37431128404669,1,NA,7.14285714285714
"2001.Sensor28",4.51666666666667,NA,4.51666666666667,0,4.51666666666667,4.51666666666667,1,NA,6.22,NA,6.22,0,6.22,6.22,1,NA,5.1171186440678,NA,5.1171186440678,0,5.1171186440678,5.1171186440678,1,NA,0.60045197740113,NA,0.60045197740113,0,0.60045197740113,0.60045197740113,1,NA,7.14285714285714
"2001.Sensor29",5.567,NA,5.567,0,5.567,5.567,1,NA,6.68,NA,6.68,0,6.68,6.68,1,NA,6.0153937007874,NA,6.0153937007874,0,6.0153937007874,6.0153937007874,1,NA,0.448393700787402,NA,0.448393700787402,0,0.448393700787402,0.448393700787402,1,NA,7.14285714285714
"2001.Sensor30",6.551,NA,6.551,0,6.551,6.551,1,NA,6.18,NA,6.18,0,6.18,6.18,1,NA,6.08305882352941,NA,6.08305882352941,0,6.08305882352941,6.08305882352941,1,NA,-0.467941176470588,NA,-0.467941176470588,0,-0.467941176470588,-0.467941176470588,1,NA,7.14285714285714
"2001.Sensor31",5.521,NA,5.521,0,5.521,5.521,1,NA,4.576,NA,4.576,0,4.576,4.576,1,NA,5.09984435797665,NA,5.09984435797665,0,5.09984435797665,5.09984435797665,1,NA,-0.421155642023346,NA,-0.421155642023346,0,-0.421155642023346,-0.421155642023346,1,NA,7.14285714285714
"2001.Sensor32",5.792,NA,5.792,0,5.792,5.792,1,NA,4.396,NA,4.396,0,4.396,4.396,1,NA,5.35948497854077,NA,5.35948497854077,0,5.35948497854077,5.35948497854077,1,NA,-0.432515021459228,NA,-0.432515021459228,0,-0.432515021459228,-0.432515021459228,1,NA,7.14285714285714
"2002.Sensor01",NA,NA,NA,NA,NA,NA,0,NA,3.844,NA,3.844,0,3.844,3.844,1,NA,4.11223076923077,NA,4.11223076923077,0,4.11223076923077,4.11223076923077,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.14285714285714
"2002.Sensor02",3.063,NA,3.063,0,3.063,3.063,1,NA,3.026,NA,3.026,0,3.026,3.026,1,NA,2.98027559055118,NA,2.98027559055118,0,2.98027559055118,2.98027559055118,1,NA,-0.0827244094488186,NA,-0.0827244094488186,0,-0.0827244094488186,-0.0827244094488186,1,NA,7.14285714285714
"2002.Sensor03",3.19777777777778,NA,3.19777777777778,0,3.19777777777778,3.19777777777778,1,NA,NA,NA,NA,NA,NA,NA,0,NA,4.06603686635945,NA,4.06603686635945,0,4.06603686635945,4.06603686635945,1,NA,0.868259088581669,NA,0.868259088581669,0,0.868259088581669,0.868259088581669,1,NA,7.14285714285714
"2002.Sensor04",4.69,NA,4.69,0,4.69,4.69,1,NA,3.384,NA,3.384,0,3.384,3.384,1,NA,3.23577272727273,NA,3.23577272727273,0,3.23577272727273,3.23577272727273,1,NA,-1.45422727272727,NA,-1.45422727272727,0,-1.45422727272727,-1.45422727272727,1,NA,7.14285714285714
"2002.Sensor05",6.82428571428571,NA,6.82428571428571,0,6.82428571428571,6.82428571428571,1,NA,3.934,NA,3.934,0,3.934,3.934,1,NA,4.45008064516129,NA,4.45008064516129,0,4.45008064516129,4.45008064516129,1,NA,-2.37420506912442,NA,-2.37420506912442,0,-2.37420506912442,-2.37420506912442,1,NA,7.14285714285714
"2002.Sensor06",7.765,NA,7.765,0,7.765,7.765,1,NA,3.592,NA,3.592,0,3.592,3.592,1,NA,4.25102362204724,NA,4.25102362204724,0,4.25102362204724,4.25102362204724,1,NA,-3.51397637795276,NA,-3.51397637795276,0,-3.51397637795276,-3.51397637795276,1,NA,7.14285714285714
"2002.Sensor07",NA,NA,NA,NA,NA,NA,0,NA,3.34,NA,3.34,0,3.34,3.34,1,NA,3.22858974358974,NA,3.22858974358974,0,3.22858974358974,3.22858974358974,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.14285714285714
"2002.Sensor08",6.185,NA,6.185,0,6.185,6.185,1,NA,5.46,NA,5.46,0,5.46,5.46,1,NA,4.08284584980237,NA,4.08284584980237,0,4.08284584980237,4.08284584980237,1,NA,-2.10215415019763,NA,-2.10215415019763,0,-2.10215415019763,-2.10215415019763,1,NA,7.14285714285714
"2002.Sensor09",2.597,NA,2.597,0,2.597,2.597,1,NA,3.876,NA,3.876,0,3.876,3.876,1,NA,3.07260869565217,NA,3.07260869565217,0,3.07260869565217,3.07260869565217,1,NA,0.475608695652174,NA,0.475608695652174,0,0.475608695652174,0.475608695652174,1,NA,7.14285714285714
"2002.Sensor10",3.208,NA,3.208,0,3.208,3.208,1,NA,3.092,NA,3.092,0,3.092,3.092,1,NA,3.22043307086614,NA,3.22043307086614,0,3.22043307086614,3.22043307086614,1,NA,0.0124330708661415,NA,0.0124330708661415,0,0.0124330708661415,0.0124330708661415,1,NA,7.14285714285714
"2002.Sensor11",4.486,NA,4.486,0,4.486,4.486,1,NA,4.02,NA,4.02,0,4.02,4.02,1,NA,4.83964566929134,NA,4.83964566929134,0,4.83964566929134,4.83964566929134,1,NA,0.353645669291338,NA,0.353645669291338,0,0.353645669291338,0.353645669291338,1,NA,7.14285714285714
"2002.Sensor12",4.938,NA,4.938,0,4.938,4.938,1,NA,4.298,NA,4.298,0,4.298,4.298,1,NA,5.35162601626016,NA,5.35162601626016,0,5.35162601626016,5.35162601626016,1,NA,0.413626016260163,NA,0.413626016260163,0,0.413626016260163,0.413626016260163,1,NA,7.14285714285714
"2002.Sensor13",5.253,NA,5.253,0,5.253,5.253,1,NA,4.294,NA,4.294,0,4.294,4.294,1,NA,4.84433333333333,NA,4.84433333333333,0,4.84433333333333,4.84433333333333,1,NA,-0.408666666666667,NA,-0.408666666666667,0,-0.408666666666667,-0.408666666666667,1,NA,7.14285714285714
"2002.Sensor14",6.505,NA,6.505,0,6.505,6.505,1,NA,6.04,NA,6.04,0,6.04,6.04,1,NA,5.13799212598425,NA,5.13799212598425,0,5.13799212598425,5.13799212598425,1,NA,-1.36700787401575,NA,-1.36700787401575,0,-1.36700787401575,-1.36700787401575,1,NA,7.14285714285714
"2002.Sensor15",7.699,NA,7.699,0,7.699,7.699,1,NA,6.748,NA,6.748,0,6.748,6.748,1,NA,6.69451612903226,NA,6.69451612903226,0,6.69451612903226,6.69451612903226,1,NA,-1.00448387096774,NA,-1.00448387096774,0,-1.00448387096774,-1.00448387096774,1,NA,7.14285714285714
"2002.Sensor16",7.56,NA,7.56,0,7.56,7.56,1,NA,7.31,NA,7.31,0,7.31,7.31,1,NA,6.75033195020747,NA,6.75033195020747,0,6.75033195020747,6.75033195020747,1,NA,-0.809668049792531,NA,-0.809668049792531,0,-0.809668049792531,-0.809668049792531,1,NA,7.14285714285714
"2002.Sensor17",2.03,NA,2.03,0,2.03,2.03,1,NA,2.046,NA,2.046,0,2.046,2.046,1,NA,2.34818181818182,NA,2.34818181818182,0,2.34818181818182,2.34818181818182,1,NA,0.318181818181818,NA,0.318181818181818,0,0.318181818181818,0.318181818181818,1,NA,7.14285714285714
"2002.Sensor18",3.55,NA,3.55,0,3.55,3.55,1,NA,3.702,NA,3.702,0,3.702,3.702,1,NA,3.51446640316206,NA,3.51446640316206,0,3.51446640316206,3.51446640316206,1,NA,-0.0355335968379444,NA,-0.0355335968379444,0,-0.0355335968379444,-0.0355335968379444,1,NA,7.14285714285714
"2002.Sensor19",6.31,NA,6.31,0,6.31,6.31,1,NA,6.1,NA,6.1,0,6.1,6.1,1,NA,5.564,NA,5.564,0,5.564,5.564,1,NA,-0.746,NA,-0.746,0,-0.746,-0.746,1,NA,7.14285714285714
"2002.Sensor20",8.49,NA,8.49,0,8.49,8.49,1,NA,8.15,NA,8.15,0,8.15,8.15,1,NA,7.66075949367089,NA,7.66075949367089,0,7.66075949367089,7.66075949367089,1,NA,-0.829240506329114,NA,-0.829240506329114,0,-0.829240506329114,-0.829240506329114,1,NA,7.14285714285714
"2002.Sensor21",4.422,NA,4.422,0,4.422,4.422,1,NA,4.996,NA,4.996,0,4.996,4.996,1,NA,4.39339920948617,NA,4.39339920948617,0,4.39339920948617,4.39339920948617,1,NA,-0.0286007905138339,NA,-0.0286007905138339,0,-0.0286007905138339,-0.0286007905138339,1,NA,7.14285714285714
"2002.Sensor22",4.805,NA,4.805,0,4.805,4.805,1,NA,NA,NA,NA,NA,NA,NA,0,NA,4.61488888888889,NA,4.61488888888889,0,4.61488888888889,4.61488888888889,1,NA,-0.190111111111111,NA,-0.190111111111111,0,-0.190111111111111,-0.190111111111111,1,NA,7.14285714285714
"2002.Sensor23",10.7,NA,10.7,0,10.7,10.7,1,NA,10.694,NA,10.694,0,10.694,10.694,1,NA,6.94591133004926,NA,6.94591133004926,0,6.94591133004926,6.94591133004926,1,NA,-3.75408866995074,NA,-3.75408866995074,0,-3.75408866995074,-3.75408866995074,1,NA,7.14285714285714
"2002.Sensor24",4.869,NA,4.869,0,4.869,4.869,1,NA,NA,NA,NA,NA,NA,NA,0,NA,4.12163157894737,NA,4.12163157894737,0,4.12163157894737,4.12163157894737,1,NA,-0.747368421052632,NA,-0.747368421052632,0,-0.747368421052632,-0.747368421052632,1,NA,7.14285714285714
"2002.Sensor25",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2002.Sensor26",5.75714285714286,NA,5.75714285714286,0,5.75714285714286,5.75714285714286,1,NA,3.564,NA,3.564,0,3.564,3.564,1,NA,4.79396475770925,NA,4.79396475770925,0,4.79396475770925,4.79396475770925,1,NA,-0.963178099433605,NA,-0.963178099433605,0,-0.963178099433605,-0.963178099433605,1,NA,7.14285714285714
"2002.Sensor27",7.407,NA,7.407,0,7.407,7.407,1,NA,4.878,NA,4.878,0,4.878,4.878,1,NA,5.68665354330709,NA,5.68665354330709,0,5.68665354330709,5.68665354330709,1,NA,-1.72034645669291,NA,-1.72034645669291,0,-1.72034645669291,-1.72034645669291,1,NA,7.14285714285714
"2002.Sensor28",6.00714285714286,NA,6.00714285714286,0,6.00714285714286,6.00714285714286,1,NA,NA,NA,NA,NA,NA,NA,0,NA,3.98491525423729,NA,3.98491525423729,0,3.98491525423729,3.98491525423729,1,NA,-2.02222760290557,NA,-2.02222760290557,0,-2.02222760290557,-2.02222760290557,1,NA,7.14285714285714
"2002.Sensor29",6.137,NA,6.137,0,6.137,6.137,1,NA,7.492,NA,7.492,0,7.492,7.492,1,NA,4.71415019762846,NA,4.71415019762846,0,4.71415019762846,4.71415019762846,1,NA,-1.42284980237154,NA,-1.42284980237154,0,-1.42284980237154,-1.42284980237154,1,NA,7.14285714285714
"2002.Sensor30",5.917,NA,5.917,0,5.917,5.917,1,NA,6.69,NA,6.69,0,6.69,6.69,1,NA,4.89529880478088,NA,4.89529880478088,0,4.89529880478088,4.89529880478088,1,NA,-1.02170119521912,NA,-1.02170119521912,0,-1.02170119521912,-1.02170119521912,1,NA,7.14285714285714
"2002.Sensor31",4.598,NA,4.598,0,4.598,4.598,1,NA,3.78,NA,3.78,0,3.78,3.78,1,NA,4.32678571428571,NA,4.32678571428571,0,4.32678571428571,4.32678571428571,1,NA,-0.271214285714286,NA,-0.271214285714286,0,-0.271214285714286,-0.271214285714286,1,NA,7.14285714285714
"2002.Sensor32",4.422,NA,4.422,0,4.422,4.422,1,NA,3.822,NA,3.822,0,3.822,3.822,1,NA,4.42535269709544,NA,4.42535269709544,0,4.42535269709544,4.42535269709544,1,NA,0.00335269709543518,NA,0.00335269709543518,0,0.00335269709543518,0.00335269709543518,1,NA,7.14285714285714
"2003.Sensor01",3.9,NA,3.9,0,3.9,3.9,1,NA,4.956,NA,4.956,0,4.956,4.956,1,NA,4.53833935018051,NA,4.53833935018051,0,4.53833935018051,4.53833935018051,1,NA,0.638339350180506,NA,0.638339350180506,0,0.638339350180506,0.638339350180506,1,NA,7.14285714285714
"2003.Sensor02",3.156,NA,3.156,0,3.156,3.156,1,NA,NA,NA,NA,NA,NA,NA,0,NA,3.04540229885057,NA,3.04540229885057,0,3.04540229885057,3.04540229885057,1,NA,-0.110597701149425,NA,-0.110597701149425,0,-0.110597701149425,-0.110597701149425,1,NA,7.14285714285714
"2003.Sensor03",NA,NA,NA,NA,NA,NA,0,NA,3.276,NA,3.276,0,3.276,3.276,1,NA,3.9592899408284,NA,3.9592899408284,0,3.9592899408284,3.9592899408284,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.14285714285714
"2003.Sensor04",3.331,NA,3.331,0,3.331,3.331,1,NA,4.952,NA,4.952,0,4.952,4.952,1,NA,3.55764150943396,NA,3.55764150943396,0,3.55764150943396,3.55764150943396,1,NA,0.226641509433962,NA,0.226641509433962,0,0.226641509433962,0.226641509433962,1,NA,7.14285714285714
"2003.Sensor05",3.917,NA,3.917,0,3.917,3.917,1,NA,7.81,NA,7.81,0,7.81,7.81,1,NA,5.57344202898551,NA,5.57344202898551,0,5.57344202898551,5.57344202898551,1,NA,1.65644202898551,NA,1.65644202898551,0,1.65644202898551,1.65644202898551,1,NA,7.14285714285714
"2003.Sensor06",3.599,NA,3.599,0,3.599,3.599,1,NA,8.012,NA,8.012,0,8.012,8.012,1,NA,5.34270462633452,NA,5.34270462633452,0,5.34270462633452,5.34270462633452,1,NA,1.74370462633452,NA,1.74370462633452,0,1.74370462633452,1.74370462633452,1,NA,7.14285714285714
"2003.Sensor07",3.45285714285714,NA,3.45285714285714,0,3.45285714285714,3.45285714285714,1,NA,3.574,NA,3.574,0,3.574,3.574,1,NA,3.4024609375,NA,3.4024609375,0,3.4024609375,3.4024609375,1,NA,-0.050396205357143,NA,-0.050396205357143,0,-0.050396205357143,-0.050396205357143,1,NA,7.14285714285714
"2003.Sensor08",5.516,NA,5.516,0,5.516,5.516,1,NA,5.266,NA,5.266,0,5.266,5.266,1,NA,5.38587591240876,NA,5.38587591240876,0,5.38587591240876,5.38587591240876,1,NA,-0.130124087591241,NA,-0.130124087591241,0,-0.130124087591241,-0.130124087591241,1,NA,7.14285714285714
"2003.Sensor09",3.872,NA,3.872,0,3.872,3.872,1,NA,2.85,NA,2.85,0,2.85,2.85,1,NA,3.03245551601424,NA,3.03245551601424,0,3.03245551601424,3.03245551601424,1,NA,-0.839544483985765,NA,-0.839544483985765,0,-0.839544483985765,-0.839544483985765,1,NA,7.14285714285714
"2003.Sensor10",3.099,NA,3.099,0,3.099,3.099,1,NA,4.27,NA,4.27,0,4.27,4.27,1,NA,3.32508896797153,NA,3.32508896797153,0,3.32508896797153,3.32508896797153,1,NA,0.22608896797153,NA,0.22608896797153,0,0.22608896797153,0.22608896797153,1,NA,7.14285714285714
"2003.Sensor11",4.021,NA,4.021,0,4.021,4.021,1,NA,6.81,NA,6.81,0,6.81,6.81,1,NA,5.25257142857143,NA,5.25257142857143,0,5.25257142857143,5.25257142857143,1,NA,1.23157142857143,NA,1.23157142857143,0,1.23157142857143,1.23157142857143,1,NA,7.14285714285714
"2003.Sensor12",4.585,NA,4.585,0,4.585,4.585,1,NA,7.086,NA,7.086,0,7.086,7.086,1,NA,5.8485447761194,NA,5.8485447761194,0,5.8485447761194,5.8485447761194,1,NA,1.2635447761194,NA,1.2635447761194,0,1.2635447761194,1.2635447761194,1,NA,7.14285714285714
"2003.Sensor13",4.347,NA,4.347,0,4.347,4.347,1,NA,4.392,NA,4.392,0,4.392,4.392,1,NA,5.04920454545455,NA,5.04920454545455,0,5.04920454545455,5.04920454545455,1,NA,0.702204545454546,NA,0.702204545454546,0,0.702204545454546,0.702204545454546,1,NA,7.14285714285714
"2003.Sensor14",6.364,NA,6.364,0,6.364,6.364,1,NA,5.566,NA,5.566,0,5.566,5.566,1,NA,5.95156363636364,NA,5.95156363636364,0,5.95156363636364,5.95156363636364,1,NA,-0.412436363636364,NA,-0.412436363636364,0,-0.412436363636364,-0.412436363636364,1,NA,7.14285714285714
"2003.Sensor15",6.896,NA,6.896,0,6.896,6.896,1,NA,7.004,NA,7.004,0,7.004,7.004,1,NA,7.117843866171,NA,7.117843866171,0,7.117843866171,7.117843866171,1,NA,0.221843866171004,NA,0.221843866171004,0,0.221843866171004,0.221843866171004,1,NA,7.14285714285714
"2003.Sensor16",7.336,NA,7.336,0,7.336,7.336,1,NA,6.738,NA,6.738,0,6.738,6.738,1,NA,7.20733840304182,NA,7.20733840304182,0,7.20733840304182,7.20733840304182,1,NA,-0.128661596958175,NA,-0.128661596958175,0,-0.128661596958175,-0.128661596958175,1,NA,7.14285714285714
"2003.Sensor17",2.054,NA,2.054,0,2.054,2.054,1,NA,NA,NA,NA,NA,NA,NA,0,NA,2.42945652173913,NA,2.42945652173913,0,2.42945652173913,2.42945652173913,1,NA,0.375456521739131,NA,0.375456521739131,0,0.375456521739131,0.375456521739131,1,NA,7.14285714285714
"2003.Sensor18",3.919,NA,3.919,0,3.919,3.919,1,NA,3.968,NA,3.968,0,3.968,3.968,1,NA,3.77321428571429,NA,3.77321428571429,0,3.77321428571429,3.77321428571429,1,NA,-0.145785714285714,NA,-0.145785714285714,0,-0.145785714285714,-0.145785714285714,1,NA,7.14285714285714
"2003.Sensor19",6.152,NA,6.152,0,6.152,6.152,1,NA,6.652,NA,6.652,0,6.652,6.652,1,NA,6.2043321299639,NA,6.2043321299639,0,6.2043321299639,6.2043321299639,1,NA,0.052332129963899,NA,0.052332129963899,0,0.052332129963899,0.052332129963899,1,NA,7.14285714285714
"2003.Sensor20",8.32571428571429,NA,8.32571428571429,0,8.32571428571429,8.32571428571429,1,NA,NA,NA,NA,NA,NA,NA,0,NA,8.493,NA,8.493,0,8.493,8.493,1,NA,0.167285714285715,NA,0.167285714285715,0,0.167285714285715,0.167285714285715,1,NA,7.14285714285714
"2003.Sensor21",4.991,NA,4.991,0,4.991,4.991,1,NA,3.678,NA,3.678,0,3.678,3.678,1,NA,4.54438016528926,NA,4.54438016528926,0,4.54438016528926,4.54438016528926,1,NA,-0.446619834710744,NA,-0.446619834710744,0,-0.446619834710744,-0.446619834710744,1,NA,7.14285714285714
"2003.Sensor22",NA,NA,NA,NA,NA,NA,0,NA,4.538,NA,4.538,0,4.538,4.538,1,NA,5.43917127071823,NA,5.43917127071823,0,5.43917127071823,5.43917127071823,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.14285714285714
"2003.Sensor23",10.224,NA,10.224,0,10.224,10.224,1,NA,9.906,NA,9.906,0,9.906,9.906,1,NA,9.04044943820225,NA,9.04044943820225,0,9.04044943820225,9.04044943820225,1,NA,-1.18355056179775,NA,-1.18355056179775,0,-1.18355056179775,-1.18355056179775,1,NA,7.14285714285714
"2003.Sensor24",3.925,NA,3.925,0,3.925,3.925,1,NA,NA,NA,NA,NA,NA,NA,0,NA,4.62508379888268,NA,4.62508379888268,0,4.62508379888268,4.62508379888268,1,NA,0.700083798882682,NA,0.700083798882682,0,0.700083798882682,0.700083798882682,1,NA,7.14285714285714
"2003.Sensor25",6.311,NA,6.311,0,6.311,6.311,1,NA,4.742,NA,4.742,0,4.742,4.742,1,NA,5.7786642599278,NA,5.7786642599278,0,5.7786642599278,5.7786642599278,1,NA,-0.532335740072202,NA,-0.532335740072202,0,-0.532335740072202,-0.532335740072202,1,NA,7.14285714285714
"2003.Sensor26",3.568,NA,3.568,0,3.568,3.568,1,NA,3.648,NA,3.648,0,3.648,3.648,1,NA,4.07075630252101,NA,4.07075630252101,0,4.07075630252101,4.07075630252101,1,NA,0.502756302521008,NA,0.502756302521008,0,0.502756302521008,0.502756302521008,1,NA,7.14285714285714
"2003.Sensor27",4.87,NA,4.87,0,4.87,4.87,1,NA,4.542,NA,4.542,0,4.542,4.542,1,NA,5.19241992882562,NA,5.19241992882562,0,5.19241992882562,5.19241992882562,1,NA,0.322419928825623,NA,0.322419928825623,0,0.322419928825623,0.322419928825623,1,NA,7.14285714285714
"2003.Sensor28",NA,NA,NA,NA,NA,NA,0,NA,2.756,NA,2.756,0,2.756,2.756,1,NA,3.625,NA,3.625,0,3.625,3.625,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.14285714285714
"2003.Sensor29",7.504,NA,7.504,0,7.504,7.504,1,NA,3.482,NA,3.482,0,3.482,3.482,1,NA,4.98053380782918,NA,4.98053380782918,0,4.98053380782918,4.98053380782918,1,NA,-2.52346619217082,NA,-2.52346619217082,0,-2.52346619217082,-2.52346619217082,1,NA,7.14285714285714
"2003.Sensor30",6.691,NA,6.691,0,6.691,6.691,1,NA,4.456,NA,4.456,0,4.456,4.456,1,NA,5.16321299638989,NA,5.16321299638989,0,5.16321299638989,5.16321299638989,1,NA,-1.52778700361011,NA,-1.52778700361011,0,-1.52778700361011,-1.52778700361011,1,NA,7.14285714285714
"2003.Sensor31",3.795,NA,3.795,0,3.795,3.795,1,NA,5.75,NA,5.75,0,5.75,5.75,1,NA,4.72939285714286,NA,4.72939285714286,0,4.72939285714286,4.72939285714286,1,NA,0.934392857142857,NA,0.934392857142857,0,0.934392857142857,0.934392857142857,1,NA,7.14285714285714
"2003.Sensor32",3.809,NA,3.809,0,3.809,3.809,1,NA,7.646,NA,7.646,0,7.646,7.646,1,NA,5.5193253968254,NA,5.5193253968254,0,5.5193253968254,5.5193253968254,1,NA,1.7103253968254,NA,1.7103253968254,0,1.7103253968254,1.7103253968254,1,NA,7.14285714285714
"2004.Sensor01",5.061,NA,5.061,0,5.061,5.061,1,NA,NA,NA,NA,NA,NA,NA,0,NA,5.24465909090909,NA,5.24465909090909,0,5.24465909090909,5.24465909090909,1,NA,0.183659090909091,NA,0.183659090909091,0,0.183659090909091,0.183659090909091,1,NA,7.14285714285714
"2004.Sensor02",NA,NA,NA,NA,NA,NA,0,NA,3.042,NA,3.042,0,3.042,3.042,1,NA,3.04488235294118,NA,3.04488235294118,0,3.04488235294118,3.04488235294118,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.14285714285714
"2004.Sensor03",3.284,NA,3.284,0,3.284,3.284,1,NA,3.926,NA,3.926,0,3.926,3.926,1,NA,3.73438395415473,NA,3.73438395415473,0,3.73438395415473,3.73438395415473,1,NA,0.450383954154728,NA,0.450383954154728,0,0.450383954154728,0.450383954154728,1,NA,7.14285714285714
"2004.Sensor04",4.962,NA,4.962,0,4.962,4.962,1,NA,3.802,NA,3.802,0,3.802,3.802,1,NA,4.02978723404255,NA,4.02978723404255,0,4.02978723404255,4.02978723404255,1,NA,-0.932212765957447,NA,-0.932212765957447,0,-0.932212765957447,-0.932212765957447,1,NA,7.14285714285714
"2004.Sensor05",7.796,NA,7.796,0,7.796,7.796,1,NA,5.774,NA,5.774,0,5.774,5.774,1,NA,6.7691788856305,NA,6.7691788856305,0,6.7691788856305,6.7691788856305,1,NA,-1.0268211143695,NA,-1.0268211143695,0,-1.0268211143695,-1.0268211143695,1,NA,7.14285714285714
"2004.Sensor06",8.039,NA,8.039,0,8.039,8.039,1,NA,5.626,NA,5.626,0,5.626,5.626,1,NA,7.19684813753582,NA,7.19684813753582,0,7.19684813753582,7.19684813753582,1,NA,-0.842151862464183,NA,-0.842151862464183,0,-0.842151862464183,-0.842151862464183,1,NA,7.14285714285714
"2004.Sensor07",3.322,NA,3.322,0,3.322,3.322,1,NA,3.188,NA,3.188,0,3.188,3.188,1,NA,3.36138181818182,NA,3.36138181818182,0,3.36138181818182,3.36138181818182,1,NA,0.039381818181818,NA,0.039381818181818,0,0.039381818181818,0.039381818181818,1,NA,7.14285714285714
"2004.Sensor08",5.382,NA,5.382,0,5.382,5.382,1,NA,2.326,NA,2.326,0,2.326,2.326,1,NA,4.21695488721805,NA,4.21695488721805,0,4.21695488721805,4.21695488721805,1,NA,-1.16504511278195,NA,-1.16504511278195,0,-1.16504511278195,-1.16504511278195,1,NA,7.14285714285714
"2004.Sensor09",2.786,NA,2.786,0,2.786,2.786,1,NA,4.928,NA,4.928,0,4.928,4.928,1,NA,3.80531428571429,NA,3.80531428571429,0,3.80531428571429,3.80531428571429,1,NA,1.01931428571429,NA,1.01931428571429,0,1.01931428571429,1.01931428571429,1,NA,7.14285714285714
"2004.Sensor10",4.213,NA,4.213,0,4.213,4.213,1,NA,6.39,NA,6.39,0,6.39,6.39,1,NA,5.15371428571429,NA,5.15371428571429,0,5.15371428571429,5.15371428571429,1,NA,0.940714285714286,NA,0.940714285714286,0,0.940714285714286,0.940714285714286,1,NA,7.14285714285714
"2004.Sensor11",6.607,NA,6.607,0,6.607,6.607,1,NA,8.192,NA,8.192,0,8.192,8.192,1,NA,7.37204610951009,NA,7.37204610951009,0,7.37204610951009,7.37204610951009,1,NA,0.765046109510086,NA,0.765046109510086,0,0.765046109510086,0.765046109510086,1,NA,7.14285714285714
"2004.Sensor12",7.097,NA,7.097,0,7.097,7.097,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.30937219730942,NA,7.30937219730942,0,7.30937219730942,7.30937219730942,1,NA,0.212372197309418,NA,0.212372197309418,0,0.212372197309418,0.212372197309418,1,NA,7.14285714285714
